Time(ms),Base_X,Base_Y,Base_Z,Roll,Pitch,Yaw
0.02,-1.839917058532592e-05,-1.1576871683516288e-09,0.3960927128791809,3.1415927410125732,-7.864973304094747e-05,5.552105619699432e-08
0.04,-5.125278767081909e-05,-5.688006581294758e-07,0.38827651739120483,3.141587972640991,-0.00023631980002392083,2.400981065875385e-05
0.06,-9.807009337237105e-05,-1.8233066612083348e-06,0.3765489459037781,3.1415693759918213,-0.00047189847100526094,7.923218072392046e-05
0.08,-0.0001562137622386217,-3.2729644772189204e-06,0.36090725660324097,3.1415488719940186,-0.0007517868652939796,0.0001423341454938054
0.1,-0.0002211205573985353,-5.187194801692385e-06,0.3413497507572174,3.1415212154388428,-0.0010582366958260536,0.0002254514256492257
0.12,-0.00029198298580013216,-6.884065442136489e-06,0.3178742825984955,3.1414899826049805,-0.0014000593218952417,0.0003002803132403642
0.14,-0.000367229338735342,-8.89941929926863e-06,0.29048046469688416,3.1414501667022705,-0.0017686478095129132,0.0003893136454280466
0.16,-0.00044891255674883723,-1.058686484611826e-05,0.25916677713394165,3.1414132118225098,-0.0021530131343752146,0.0004638532118406147
0.18,-0.0031025204807519913,-0.00032869065762497485,0.259474515914917,3.141409158706665,-0.0028369396459311247,0.0017204651376232505
0.2,-0.006244983524084091,-0.0006506374920718372,0.25699397921562195,3.1413657665252686,0.000348618341377005,0.0029364214278757572
0.22,-0.008830616250634193,-0.0009224412497133017,0.2555652856826782,3.141387462615967,-0.0018494612304493785,0.003996311221271753
0.24,-0.011535562574863434,-0.001193973352201283,0.2539999186992645,3.141395330429077,-0.0034627211280167103,0.005068384110927582
0.26,-0.014328024350106716,-0.0014768012333661318,0.25237444043159485,3.141383647918701,-0.004950279835611582,0.006221182644367218
0.28,-0.017238624393939972,-0.001797279343008995,0.250713974237442,3.1413705348968506,-0.006117644719779491,0.007551146205514669
0.3,-0.020243333652615547,-0.0021390400361269712,0.24898174405097961,3.141350746154785,-0.007218178361654282,0.008991504088044167
0.32,-0.02338612638413906,-0.0024801776744425297,0.24716220796108246,3.141340494155884,-0.008074908517301083,0.010407987050712109
0.34,-0.026622390374541283,-0.002837171545252204,0.24532318115234375,3.141383409500122,-0.008661992847919464,0.011916281655430794
0.36,-0.0299433171749115,-0.003204731736332178,0.24351130425930023,3.1413514614105225,-0.0091354139149189,0.0135419312864542
0.38,-0.03333943709731102,-0.0035853080917149782,0.24160729348659515,3.1413233280181885,-0.009486410766839981,0.015152407810091972
0.4,-0.036809325218200684,-0.003927113022655249,0.23962655663490295,3.1412501335144043,-0.00981666799634695,0.016719961538910866
0.42,-0.04034139961004257,-0.004293988924473524,0.2375757247209549,3.1412570476531982,-0.01008871104568243,0.01831287331879139
0.44,-0.04391919821500778,-0.0046890550293028355,0.23544038832187653,3.1413002014160156,-0.010250811465084553,0.020104926079511642
0.46,-0.047619979828596115,-0.005091026891022921,0.23319749534130096,3.1412649154663086,-0.010144992731511593,0.021967805922031403
0.48,-0.05138593539595604,-0.005496296565979719,0.23085831105709076,3.141284704208374,-0.009870961308479309,0.024063091725111008
0.5,-0.055204205214977264,-0.0059692393988370895,0.228401318192482,3.1412861347198486,-0.009447709657251835,0.026242515072226524
0.52,-0.059167470782995224,-0.006462542340159416,0.2258395105600357,3.141181707382202,-0.008660376071929932,0.02854027971625328
0.54,-0.0631309449672699,-0.006971823051571846,0.22313280403614044,3.1410915851593018,-0.007873278111219406,0.03121088817715645
0.56,-0.06723165512084961,-0.0075492458418011665,0.22026583552360535,3.1415741443634033,-0.0067799449898302555,0.034042421728372574
0.58,-0.07149036228656769,-0.008079680614173412,0.21721301972866058,-3.141234874725342,-0.005135624669492245,0.037157077342271805
0.6,-0.07576178759336472,-0.00854339636862278,0.21409699320793152,-3.141021966934204,-0.0035826649982482195,0.039793554693460464
0.62,-0.08010435849428177,-0.008992703631520271,0.210799440741539,-3.140913963317871,-0.0016388619551435113,0.04252973943948746
0.64,-0.08451224118471146,-0.009532435797154903,0.20744991302490234,-3.141228199005127,0.00043089588871225715,0.04628787189722061
0.66,-0.0888911709189415,-0.009951900690793991,0.2037588208913803,-3.1411855220794678,0.0019204658456146717,0.04885521158576012
0.68,-0.09342945367097855,-0.01065216027200222,0.20010393857955933,-3.1407418251037598,0.005116492509841919,0.053377918899059296
0.7000000000000001,-0.09798119217157364,-0.011395473964512348,0.19617293775081635,-3.1404271125793457,0.00859477836638689,0.0580492801964283
0.72,-0.10252810269594193,-0.012089426629245281,0.19198207557201385,-3.1401138305664062,0.01251201145350933,0.06270555406808853
0.74,-0.10707035660743713,-0.01288709044456482,0.1875765323638916,-3.1397128105163574,0.01669943518936634,0.06806949526071548
0.76,-0.1116989329457283,-0.01360323466360569,0.18298622965812683,-3.1400017738342285,0.020948879420757294,0.07270731031894684
0.78,-0.11628419160842896,-0.014230030588805676,0.17828232049942017,-3.1399011611938477,0.025930581614375114,0.07806935161352158
0.8,-0.12080323696136475,-0.014719475992023945,0.1732395589351654,-3.13984751701355,0.03076443076133728,0.08291073888540268
0.8200000000000001,-0.12268932908773422,-0.014828098006546497,0.17278125882148743,3.140382766723633,0.018648279830813408,0.08091045916080475
0.84,-0.12415002286434174,-0.01533657405525446,0.171495720744133,3.136737108230591,0.006509715225547552,0.08197389543056488
0.86,-0.1258261501789093,-0.015217982232570648,0.17015931010246277,3.133439064025879,-0.001790009904652834,0.0773915946483612
0.88,-0.1277586668729782,-0.013179082423448563,0.16926923394203186,3.128497362136841,-0.0020057165529578924,0.05925487354397774
0.9,-0.12989442050457,-0.010249379090964794,0.16597074270248413,3.1216020584106445,0.004576929844915867,0.03313275799155235
0.92,-0.13178427517414093,-0.007272472605109215,0.16462849080562592,3.11798357963562,0.004606292117387056,0.015320749953389168
0.9400000000000001,-0.13309897482395172,-0.0066136810928583145,0.16550232470035553,3.115741491317749,0.005134757608175278,0.017116837203502655
0.96,-0.13387444615364075,-0.005661297123879194,0.16319380700588226,3.112891674041748,-0.0017877962673082948,0.00959298200905323
0.98,-0.1345340758562088,-0.0060725947842001915,0.16412198543548584,3.1125171184539795,0.0002824032271746546,0.012659536674618721
1.0,-0.134854257106781,-0.006356136407703161,0.16463783383369446,3.11240553855896,0.0009909078944474459,0.014203584752976894
1.02,-0.13499991595745087,-0.006574930157512426,0.16499854624271393,3.112321138381958,0.0015528848161920905,0.015454988926649094
1.04,-0.13499580323696136,-0.0067467158660292625,0.16521918773651123,3.112222671508789,0.0019640717655420303,0.01644914224743843
1.06,-0.1348634958267212,-0.00688104098662734,0.16533014178276062,3.112144708633423,0.0022447039373219013,0.0172636229544878
1.08,-0.1346246600151062,-0.006990246940404177,0.1653539091348648,3.1120922565460205,0.002423316240310669,0.01795458048582077
1.1,-0.13427606225013733,-0.007083108648657799,0.16530147194862366,3.1120269298553467,0.002521899528801441,0.01857316493988037
1.12,-0.13385294377803802,-0.00716582965105772,0.16518612205982208,3.1119461059570312,0.0025642153341323137,0.01912311650812626
1.1400000000000001,-0.1333576738834381,-0.007246475666761398,0.16501782834529877,3.111750841140747,0.0025600381195545197,0.019632110372185707
1.16,-0.13282819092273712,-0.00730558019131422,0.1648150086402893,3.1116199493408203,0.002528938464820385,0.02010481059551239
1.18,-0.13233885169029236,-0.0075041744858026505,0.16469314694404602,3.1105668544769287,0.002011758740991354,0.02117518149316311
1.2,-0.13221172988414764,-0.007944999262690544,0.16409391164779663,3.1082451343536377,0.004986888729035854,0.022650666534900665
1.22,-0.13152995705604553,-0.008114675059914589,0.1640740931034088,3.1077075004577637,0.00324991624802351,0.023556770756840706
1.24,-0.13080231845378876,-0.00824530515819788,0.1639336496591568,3.1071252822875977,0.0020999435801059008,0.024322960525751114
1.26,-0.13053172826766968,-0.008182770572602749,0.16389355063438416,3.1072096824645996,0.002059856429696083,0.02395506575703621
1.28,-0.1302550882101059,-0.008155742660164833,0.16378797590732574,3.1072163581848145,0.001770162838511169,0.02390764281153679
1.3,-0.12992849946022034,-0.00814016629010439,0.16366182267665863,3.1072301864624023,0.0015527558280155063,0.02395460195839405
1.32,-0.12957364320755005,-0.008140831254422665,0.16351714730262756,3.107245445251465,0.0014035694766789675,0.024030663073062897
1.34,-0.12931545078754425,-0.008180176839232445,0.1634150743484497,3.106964349746704,0.001113564008846879,0.024411574006080627
1.36,-0.12914635241031647,-0.008295190520584583,0.1634003221988678,3.1067569255828857,0.001172079355455935,0.025197632610797882
1.3800000000000001,-0.12901848554611206,-0.008338307030498981,0.16333836317062378,3.1064460277557373,0.0010406430810689926,0.025549238547682762
1.4000000000000001,-0.12891241908073425,-0.008383172564208508,0.16326959431171417,3.106144666671753,0.0010817487491294742,0.02575378119945526
1.42,-0.12880226969718933,-0.008415445685386658,0.16321146488189697,3.105947256088257,0.0010881415801122785,0.025988159701228142
1.44,-0.12879997491836548,-0.008405206725001335,0.16322879493236542,3.106018543243408,0.0009160962654277682,0.025898553431034088
1.46,-0.12882331013679504,-0.008421527221798897,0.163229301571846,3.1059467792510986,0.0009111578110605478,0.025916121900081635
1.48,-0.12882064282894135,-0.008421937935054302,0.16322758793830872,3.1059279441833496,0.0008621516753919423,0.025973694398999214
1.5,-0.1288350373506546,-0.008421351201832294,0.16323131322860718,3.105924129486084,0.000802949711214751,0.026021823287010193
1.52,-0.1288464516401291,-0.008433773182332516,0.16323697566986084,3.1058714389801025,0.0007322106976062059,0.026117851957678795
1.54,-0.12888479232788086,-0.008446309715509415,0.16325151920318604,3.105865955352783,0.0006750682950951159,0.026206057518720627
1.56,-0.12889541685581207,-0.008429874666035175,0.16325202584266663,3.1059117317199707,0.0006535851862281561,0.026178868487477303
1.58,-0.1288975030183792,-0.008442654274404049,0.1632554829120636,3.105830430984497,0.0006041230517439544,0.026269054040312767
1.6,-0.12890104949474335,-0.008450164459645748,0.16326472163200378,3.1058082580566406,0.0005514241638593376,0.026347827166318893
1.62,-0.12892816960811615,-0.008457660675048828,0.16327500343322754,3.1057217121124268,0.0004995459457859397,0.026437239721417427
1.6400000000000001,-0.12895052134990692,-0.008465928956866264,0.16328799724578857,3.105726718902588,0.00044119410449638963,0.02650192752480507
1.6600000000000001,-0.12898802757263184,-0.008491014130413532,0.16330428421497345,3.105639696121216,0.00036093295784667134,0.026616422459483147
1.68,-0.12903140485286713,-0.008516478352248669,0.163325697183609,3.1055164337158203,0.00030546452035196126,0.026702793315052986
1.7,-0.12908022105693817,-0.0085268784314394,0.16334834694862366,3.105346202850342,0.0002666056388989091,0.026774542406201363
1.72,-0.12912307679653168,-0.008548234589397907,0.16336077451705933,3.1051926612854004,0.00019003686611540616,0.026803821325302124
1.74,-0.12913572788238525,-0.008580958470702171,0.16337105631828308,3.1052045822143555,1.770968083292246e-05,0.02697853371500969
1.76,-0.12917397916316986,-0.008585029281675816,0.16338090598583221,3.105146884918213,-6.851163925603032e-05,0.027001937851309776
1.78,-0.1291821300983429,-0.008571529760956764,0.1633814126253128,3.1049423217773438,-0.00013740413123741746,0.02706741914153099
1.8,-0.12915214896202087,-0.008556706830859184,0.1633703112602234,3.1049723625183105,-0.0001726243644952774,0.02701742947101593
1.82,-0.12914156913757324,-0.008571484126150608,0.16336700320243835,3.1048943996429443,-0.00022790400544181466,0.02706555835902691
1.84,-0.1291601061820984,-0.008605335839092731,0.1633843034505844,3.1048214435577393,-0.00032090028980746865,0.027231574058532715
1.86,-0.12917429208755493,-0.008628062903881073,0.16339616477489471,3.104734182357788,-0.00041342811891809106,0.027365975081920624
1.8800000000000001,-0.1291811764240265,-0.008642636239528656,0.16340146958827972,3.1047158241271973,-0.0004790386010427028,0.02744472399353981
1.9000000000000001,-0.1292014718055725,-0.008661038242280483,0.1634119749069214,3.104583978652954,-0.0005239498568698764,0.027551904320716858
1.92,-0.12921932339668274,-0.008680427446961403,0.16342416405677795,3.1044304370880127,-0.0005599253345280886,0.02766662836074829
1.94,-0.12923432886600494,-0.008704565465450287,0.1634422391653061,3.1043291091918945,-0.0006159022450447083,0.027794938534498215
1.96,-0.12925446033477783,-0.008725075051188469,0.16345591843128204,3.1042580604553223,-0.000662020465824753,0.027895422652363777
1.98,-0.12928108870983124,-0.008743682876229286,0.16347266733646393,3.104187488555908,-0.0007171845063567162,0.027991123497486115
2.0,-0.129323348402977,-0.00877798069268465,0.16348950564861298,3.1041321754455566,-0.000797221262473613,0.028095616027712822
2.02,-0.13189566135406494,0.003224166575819254,0.16776999831199646,3.100308656692505,-0.0010462857317179441,0.025545476004481316
2.04,-0.13449479639530182,0.015223885886371136,0.16814112663269043,3.0964622497558594,-0.0013733648229390383,0.023017076775431633
2.06,-0.13711459934711456,0.027222296223044395,0.16459859907627106,3.0926096439361572,-0.0017642932943999767,0.020480681210756302
2.08,-0.13923120498657227,0.03772568330168724,0.1599804311990738,3.0812528133392334,-0.024786261841654778,0.03871113806962967
2.1,-0.14215612411499023,0.04445923864841461,0.16273720562458038,3.0816843509674072,-0.01279447041451931,0.03213747963309288
2.12,-0.1451140195131302,0.05045056343078613,0.16354015469551086,3.082871675491333,0.001227542874403298,0.025071891024708748
2.14,-0.1476646214723587,0.05447585508227348,0.16531185805797577,3.079486846923828,0.0006511534447781742,0.024661900475621223
2.16,-0.15022782981395721,0.05849824845790863,0.16316768527030945,3.076061248779297,6.597035098820925e-05,0.02429654449224472
2.18,-0.15194499492645264,0.06073352321982384,0.16422563791275024,3.0759241580963135,-0.0025247493758797646,0.021678820252418518
2.2,-0.15324059128761292,0.06227696314454079,0.16417470574378967,3.076460361480713,-0.006252581253647804,0.020654141902923584
2.22,-0.15478646755218506,0.06291162967681885,0.1632753312587738,3.079280138015747,0.002794513013213873,0.018630169332027435
2.24,-0.15466123819351196,0.06296800822019577,0.16373731195926666,3.079761028289795,-0.0001248581102117896,0.018506331369280815
2.2600000000000002,-0.15450020134449005,0.06297523528337479,0.16395747661590576,3.0797696113586426,-0.0017256112769246101,0.01847527176141739
2.2800000000000002,-0.1542789489030838,0.06295372545719147,0.16408297419548035,3.0795958042144775,-0.0030772120226174593,0.018674395978450775
2.3000000000000003,-0.15420934557914734,0.06288226693868637,0.16420339047908783,3.079364061355591,-0.003674184437841177,0.019407210871577263
2.32,-0.15411289036273956,0.06278573721647263,0.1642644703388214,3.079150438308716,-0.0042720059864223,0.02006801962852478
2.34,-0.15401388704776764,0.06268330663442612,0.1642824411392212,3.0789361000061035,-0.0048417942598462105,0.020668866112828255
2.36,-0.15390123426914215,0.06257840991020203,0.1642536073923111,3.0787785053253174,-0.005412610713392496,0.021115407347679138
2.38,-0.1539234220981598,0.06256110966205597,0.1643150895833969,3.078793525695801,-0.00550814950838685,0.021167224273085594
2.4,-0.15393730998039246,0.06252873688936234,0.16434656083583832,3.07871675491333,-0.005666414275765419,0.021375063806772232
2.42,-0.15392763912677765,0.06249517202377319,0.16436463594436646,3.0786335468292236,-0.0057923500426113605,0.021579241380095482
2.44,-0.15389440953731537,0.06247063726186752,0.16436080634593964,3.078575611114502,-0.005940524395555258,0.021714484319090843
2.46,-0.15395183861255646,0.06250420957803726,0.16442380845546722,3.078702926635742,-0.006229084450751543,0.021490328013896942
2.48,-0.15401200950145721,0.06250954419374466,0.1644696444272995,3.0787134170532227,-0.006391235627233982,0.021421583369374275
2.5,-0.15409579873085022,0.06250861287117004,0.16451309621334076,3.07869815826416,-0.006499121896922588,0.021418794989585876
2.52,-0.15417617559432983,0.062495093792676926,0.16456076502799988,3.0786855220794678,-0.006576727610081434,0.02147436887025833
2.54,-0.15426547825336456,0.06247919052839279,0.16460707783699036,3.078630208969116,-0.006658033933490515,0.021537858992815018
2.56,-0.1543416827917099,0.062452659010887146,0.16464829444885254,3.0786213874816895,-0.00672045536339283,0.021602001041173935
2.58,-0.1544347107410431,0.0624246671795845,0.16469091176986694,3.0785272121429443,-0.006790005601942539,0.02168821543455124
2.6,-0.1545288860797882,0.062411680817604065,0.16473764181137085,3.0784993171691895,-0.006852667313069105,0.02175154723227024
2.62,-0.15460219979286194,0.06239785626530647,0.16477903723716736,3.078458309173584,-0.006911151576787233,0.02178380638360977
2.64,-0.15465015172958374,0.062398601323366165,0.1648082733154297,3.0784621238708496,-0.006946513894945383,0.0217838566750288
2.66,-0.1546885073184967,0.06238647922873497,0.1648319512605667,3.078413486480713,-0.006999682169407606,0.021827802062034607
2.68,-0.1547379493713379,0.06238242983818054,0.16485679149627686,3.0783660411834717,-0.007064714562147856,0.021876709535717964
2.7,-0.15478482842445374,0.062368474900722504,0.16488371789455414,3.0782876014709473,-0.0071162208914756775,0.02194942533969879
2.72,-0.15484608709812164,0.06234480068087578,0.16491538286209106,3.0781898498535156,-0.007152266800403595,0.022004572674632072
2.74,-0.1549132615327835,0.06234321743249893,0.16494247317314148,3.0781354904174805,-0.007164943031966686,0.021996358409523964
2.7600000000000002,-0.15496307611465454,0.06233813241124153,0.16497014462947845,3.078169345855713,-0.007214303594082594,0.022028746083378792
2.7800000000000002,-0.155043363571167,0.06232411786913872,0.1650031954050064,3.0780978202819824,-0.007239175960421562,0.022016672417521477
2.8000000000000003,-0.1551092118024826,0.0623275488615036,0.16503162682056427,3.0780441761016846,-0.007256165146827698,0.021976536139845848
2.82,-0.15515340864658356,0.06231975182890892,0.1650441586971283,3.07792067527771,-0.0072836619801819324,0.02198847569525242
2.84,-0.15518644452095032,0.06229923292994499,0.1650606393814087,3.077805995941162,-0.0073229908011853695,0.022073427215218544
2.86,-0.15521694719791412,0.062284838408231735,0.1650789976119995,3.0777101516723633,-0.0073709022253751755,0.02214072085916996
2.88,-0.15525688230991364,0.062272101640701294,0.1650988608598709,3.077733278274536,-0.007445921190083027,0.022165590897202492
2.9,-0.1552935093641281,0.062276970595121384,0.16511723399162292,3.0777053833007812,-0.007476127240806818,0.02218477986752987
2.92,-0.1553138643503189,0.06226089224219322,0.16513167321681976,3.0777008533477783,-0.0074977511540055275,0.022183846682310104
2.94,-0.15535868704319,0.06225300580263138,0.1651543229818344,3.0777084827423096,-0.0075445882976055145,0.022204259410500526
2.96,-0.1553647369146347,0.06223233416676521,0.16516803205013275,3.077695846557617,-0.0076336851343512535,0.022317005321383476
2.98,-0.1553901582956314,0.06222778558731079,0.16518889367580414,3.0776619911193848,-0.007671772036701441,0.022376693785190582
3.0,-0.15539702773094177,0.0622122585773468,0.16519610583782196,3.077592134475708,-0.00772114610299468,0.022400785237550735
3.02,-0.15541930496692657,0.062196455895900726,0.16520166397094727,3.07751727104187,-0.007718970999121666,0.022392360493540764
3.04,-0.15544264018535614,0.0621880441904068,0.16521219909191132,3.0774753093719482,-0.0077169728465378284,0.022405194118618965
3.06,-0.1554671823978424,0.062175553292036057,0.165227472782135,3.0774590969085693,-0.007722947746515274,0.02244633622467518
3.08,-0.15549194812774658,0.06216894090175629,0.16523955762386322,3.077427387237549,-0.007730328943580389,0.022466616705060005
3.1,0.0,0.0,0.4000000059604645,3.1415927410125732,0.0,0.0
3.12,-1.8363449271419086e-05,-5.163249738870945e-07,0.39609330892562866,3.1415796279907227,-9.220158972311765e-05,2.430397034913767e-05
3.14,-5.566444087889977e-05,-5.070617703495373e-07,0.38827961683273315,3.141580581665039,-0.0002647649380378425,1.164265995612368e-05
3.16,-0.00010554329492151737,3.0994618782642647e-07,0.37655413150787354,3.141584873199463,-0.0004761761811096221,-3.470358933554962e-05
3.18,-0.0001667968899710104,8.081395890258136e-07,0.3609141409397125,3.1415915489196777,-0.0007219237159006298,-7.221834675874561e-05
3.2,-0.0002377883211011067,1.7772711089492077e-06,0.3413589596748352,-3.141587734222412,-0.0009913882240653038,-0.00012624086230061948
3.22,-0.0003154720470774919,2.9022762646491174e-06,0.3178861737251282,-3.1415798664093018,-0.0012865166645497084,-0.00018736120546236634
3.24,-0.0003991868288721889,4.005781647720141e-06,0.2904941737651825,-3.141564130783081,-0.0015917486744001508,-0.0002570481155999005
3.2600000000000002,-0.000490632897708565,5.600310942099895e-06,0.2591833174228668,-3.1415390968322754,-0.00192225631326437,-0.0003552644338924438
3.2800000000000002,-0.0032529656309634447,0.0007740019354969263,0.2596418857574463,3.1415600776672363,-0.0021793267223984003,-0.003397237043827772
3.3000000000000003,-0.00597194442525506,0.0022319576237350702,0.2574251890182495,3.1407971382141113,-0.0025712887290865183,-0.0118900490924716
3.3200000000000003,-0.008744170889258385,0.0025014898274093866,0.2560679614543915,3.1404013633728027,-0.003190622664988041,-0.01229865476489067
3.34,-0.011653234250843525,0.0029043122194707394,0.2547089159488678,3.1402816772460938,-0.0031398721039295197,-0.013998514041304588
3.36,-0.014643686823546886,0.0033109684009104967,0.25327274203300476,3.1402251720428467,-0.0031467678491026163,-0.01574642024934292
3.38,-0.01772996038198471,0.0037583522498607635,0.2518088221549988,3.140265464782715,-0.0029376663733273745,-0.017640549689531326
3.4,-0.020915990695357323,0.004250238183885813,0.2502870261669159,3.140186309814453,-0.0024825038854032755,-0.01971377618610859
3.42,-0.024198511615395546,0.004788046237081289,0.24872732162475586,3.1401526927948,-0.0019192172912880778,-0.02196379564702511
3.44,-0.027585722506046295,0.005275215953588486,0.2471453696489334,3.1400234699249268,-0.0012110202806070447,-0.02399558387696743
3.46,-0.03102395124733448,0.005758130457252264,0.245496466755867,3.1396989822387695,-0.00039932498475536704,-0.02613118104636669
3.48,-0.03454224392771721,0.006315537262707949,0.24385322630405426,3.1395418643951416,0.0005501375417225063,-0.028657373040914536
3.5,-0.038152068853378296,0.006901522632688284,0.24210147559642792,3.1393308639526367,0.0016672512283548713,-0.031301338225603104
3.52,-0.04183640703558922,0.007482175715267658,0.2402702122926712,3.1390883922576904,0.0029228786006569862,-0.03404121473431587
3.54,-0.04558282345533371,0.008119583129882812,0.23833627998828888,3.1389000415802,0.004213659558445215,-0.03679854795336723
3.56,-0.04939637705683708,0.008765783160924911,0.23630383610725403,3.1385867595672607,0.00559645751491189,-0.039714593440294266
3.58,-0.053286630660295486,0.009450646117329597,0.23420213162899017,3.1382980346679688,0.007135003339499235,-0.04316778481006622
3.6,-0.0573388934135437,0.010049134492874146,0.23196446895599365,3.137971878051758,0.008832614868879318,-0.04658830165863037
3.62,-0.06146996095776558,0.010757790878415108,0.22961267828941345,3.1378214359283447,0.011002001352608204,-0.05022478848695755
3.64,-0.06581420451402664,0.011092743836343288,0.2269042730331421,3.137392044067383,0.014475840143859386,-0.05274820700287819
3.66,-0.07027848809957504,0.011926120147109032,0.22433003783226013,3.137376070022583,0.01714388094842434,-0.05719976872205734
3.68,-0.0747578889131546,0.01252435240894556,0.22148029506206512,3.1373775005340576,0.019235998392105103,-0.06054628640413284
3.7,-0.07934878021478653,0.013279895298182964,0.21867956221103668,3.1370694637298584,0.022756438702344894,-0.06489373743534088
